Date,Time,Activity,Category,Productivity,Time Spent (seconds)
2026-03-01,19:01:44,twitter.com,Social Media,-2,303
2026-03-02,07:03:04,VS Code,Software Development,2,164
2026-03-02,07:05:48,mail.google.com,Communication,0,124
2026-03-02,07:07:52,slack.com,Communication,0,114
2026-03-02,07:09:46,VS Code,Software Development,2,139
2026-03-02,07:12:05,youtube.com,Entertainment,-2,221
2026-03-02,07:15:47,stackoverflow.com,Reference & Learning,1,135
2026-03-02,07:18:03,twitter.com,Social Media,-2,323
2026-03-02,07:23:27,VS Code,Software Development,2,116
2026-03-02,07:25:23,VS Code,Software Development,2,191
2026-03-02,07:28:34,VS Code,Software Development,2,74
2026-03-02,07:29:49,mail.google.com,Communication,0,70
2026-03-02,07:30:59,stackoverflow.com,Reference & Learning,1,110
2026-03-02,07:32:49,slack.com,Communication,0,319
2026-03-02,07:38:09,VS Code,Software Development,2,152
2026-03-02,07:40:41,twitter.com,Social Media,-2,322
2026-03-02,07:46:03,stackoverflow.com,Reference & Learning,1,84
2026-03-02,07:47:28,VS Code,Software Development,2,68
2026-03-02,07:48:36,github.com,Software Development,2,110
2026-03-02,07:50:27,youtube.com,Entertainment,-2,272
2026-03-02,07:55:00,VS Code,Software Development,2,129
2026-03-02,07:57:09,VS Code,Software Development,2,350
2026-03-02,08:02:59,VS Code,Software Development,2,536
2026-03-02,08:11:56,VS Code,Software Development,2,1152
2026-03-02,08:31:08,VS Code,Software Development,2,1292
2026-03-02,08:52:41,VS Code,Software Development,2,1324
2026-03-02,09:14:45,VS Code,Software Development,2,568
2026-03-02,09:24:13,github.com,Software Development,2,1061
2026-03-02,09:41:55,stackoverflow.com,Reference & Learning,1,631
2026-03-02,09:52:26,VS Code,Software Development,2,599
2026-03-02,10:02:26,VS Code,Software Development,2,893
2026-03-02,10:17:19,VS Code,Software Development,2,903
2026-03-02,10:32:22,VS Code,Software Development,2,1214
2026-03-02,10:52:36,VS Code,Software Development,2,966
2026-03-02,11:08:43,VS Code,Software Development,2,971
2026-03-02,11:24:54,VS Code,Software Development,2,1390
2026-03-02,11:48:05,VS Code,Software Development,2,1047
2026-03-02,12:05:33,terminal,Software Development,2,37
2026-03-02,12:06:10,docs.google.com,Reference & Learning,1,244
2026-03-02,12:10:15,slack.com,Communication,0,267
2026-03-02,12:14:42,slack.com,Communication,0,80
2026-03-02,12:16:02,VS Code,Software Development,2,231
2026-03-02,12:19:54,youtube.com,Entertainment,-2,119
2026-03-02,12:21:53,twitter.com,Social Media,-2,41
2026-03-02,12:22:34,github.com,Software Development,2,236
2026-03-02,12:26:30,terminal,Software Development,2,122
2026-03-02,12:28:33,terminal,Software Development,2,267
2026-03-02,12:33:01,youtube.com,Entertainment,-2,103
2026-03-02,12:34:45,youtube.com,Entertainment,-2,326
2026-03-02,12:40:11,docs.google.com,Reference & Learning,1,292
2026-03-02,12:45:04,terminal,Software Development,2,325
2026-03-02,12:50:29,mail.google.com,Communication,0,191
2026-03-02,12:53:40,terminal,Software Development,2,235
2026-03-02,12:57:36,terminal,Software Development,2,72
2026-03-02,12:58:49,VS Code,Software Development,2,289
2026-03-02,13:03:38,twitter.com,Social Media,-2,328
2026-03-02,13:09:06,youtube.com,Entertainment,-2,209
2026-03-02,13:12:36,github.com,Software Development,2,144
2026-03-02,13:15:01,slack.com,Communication,0,149
2026-03-02,13:17:30,terminal,Software Development,2,298
2026-03-02,13:22:28,VS Code,Software Development,2,128
2026-03-02,13:24:36,VS Code,Software Development,2,162
2026-03-02,13:27:18,docs.google.com,Reference & Learning,1,33
2026-03-02,13:27:52,terminal,Software Development,2,288
2026-03-02,13:32:40,docs.google.com,Reference & Learning,1,276
2026-03-02,13:37:17,terminal,Software Development,2,198
2026-03-02,13:40:35,slack.com,Communication,0,189
2026-03-02,13:43:45,terminal,Software Development,2,862
2026-03-02,13:58:07,VS Code,Software Development,2,1024
2026-03-02,14:15:11,slack.com,Communication,0,1344
2026-03-02,14:37:36,VS Code,Software Development,2,1039
2026-03-02,14:54:55,VS Code,Software Development,2,459
2026-03-02,15:02:34,VS Code,Software Development,2,535
2026-03-02,15:11:30,terminal,Software Development,2,322
2026-03-02,15:16:52,VS Code,Software Development,2,965
2026-03-02,15:32:58,terminal,Software Development,2,425
2026-03-02,15:40:03,github.com,Software Development,2,1311
2026-03-02,16:01:55,terminal,Software Development,2,935
2026-03-02,16:17:30,github.com,Software Development,2,370
2026-03-02,16:23:41,VS Code,Software Development,2,1230
2026-03-02,16:44:12,terminal,Software Development,2,932
2026-03-02,16:59:45,slack.com,Communication,0,1333
2026-03-02,17:21:58,VS Code,Software Development,2,1306
2026-03-02,17:43:45,slack.com,Communication,0,1198
2026-03-02,18:03:43,VS Code,Software Development,2,747
2026-03-02,18:16:11,docs.google.com,Reference & Learning,1,1032
2026-03-02,18:33:23,github.com,Software Development,2,499
2026-03-02,18:41:43,VS Code,Software Development,2,1480
2026-03-02,19:06:23,VS Code,Software Development,2,615
2026-03-02,19:16:39,VS Code,Software Development,2,798
2026-03-02,19:29:57,github.com,Software Development,2,1310
2026-03-02,19:51:47,VS Code,Software Development,2,802
2026-03-02,20:05:10,VS Code,Software Development,2,967
2026-03-02,20:21:17,VS Code,Software Development,2,1497
2026-03-02,20:46:15,VS Code,Software Development,2,847
2026-03-02,21:00:23,github.com,Software Development,2,880
2026-03-02,21:15:03,VS Code,Software Development,2,843
2026-03-02,21:29:07,VS Code,Software Development,2,861
2026-03-02,21:43:29,VS Code,Software Development,2,472
2026-03-02,21:51:21,terminal,Software Development,2,1106
2026-03-02,22:09:47,slack.com,Communication,0,349
2026-03-02,22:15:37,VS Code,Software Development,2,548
2026-03-02,22:24:45,terminal,Software Development,2,1451
2026-03-02,22:48:57,twitter.com,Social Media,-2,1346
2026-03-02,23:11:23,VS Code,Software Development,2,420
2026-03-02,23:18:24,VS Code,Software Development,2,313
2026-03-02,23:23:38,github.com,Software Development,2,411
2026-03-02,23:30:29,VS Code,Software Development,2,607
2026-03-02,23:40:36,VS Code,Software Development,2,1407
2026-03-03,00:04:04,slack.com,Communication,0,974
2026-03-03,00:20:19,VS Code,Software Development,2,1242
2026-03-03,00:41:01,terminal,Software Development,2,694
2026-03-03,00:52:35,github.com,Software Development,2,317
2026-03-03,00:57:53,VS Code,Software Development,2,732
2026-03-03,01:10:05,github.com,Software Development,2,430
2026-03-03,01:17:15,VS Code,Software Development,2,1201
2026-03-03,01:37:16,youtube.com,Entertainment,-2,1286
2026-03-03,01:58:42,VS Code,Software Development,2,690
2026-03-03,02:10:12,VS Code,Software Development,2,1208
2026-03-03,02:30:21,terminal,Software Development,2,629
2026-03-03,02:40:50,terminal,Software Development,2,932
2026-03-03,02:56:23,slack.com,Communication,0,491
2026-03-03,03:04:34,VS Code,Software Development,2,551
2026-03-03,03:13:46,VS Code,Software Development,2,745
2026-03-03,03:26:11,slack.com,Communication,0,844
2026-03-03,03:40:15,VS Code,Software Development,2,1323
2026-03-03,04:02:19,slack.com,Communication,0,1248
2026-03-03,04:23:08,terminal,Software Development,2,467
2026-03-03,04:30:55,VS Code,Software Development,2,1014
2026-03-03,04:47:50,VS Code,Software Development,2,1103
2026-03-03,05:06:13,VS Code,Software Development,2,470
2026-03-03,05:14:03,VS Code,Software Development,2,384
2026-03-03,05:20:28,VS Code,Software Development,2,343
2026-03-03,05:26:12,terminal,Software Development,2,1475
2026-03-03,05:50:47,VS Code,Software Development,2,1025
2026-03-03,06:07:52,VS Code,Software Development,2,1419
2026-03-03,06:31:32,github.com,Software Development,2,728
2026-03-03,06:43:41,VS Code,Software Development,2,713
2026-03-03,06:55:34,VS Code,Software Development,2,311
2026-03-03,07:00:46,VS Code,Software Development,2,1222
2026-03-03,07:21:09,VS Code,Software Development,2,1235
2026-03-03,07:41:44,VS Code,Software Development,2,449
2026-03-03,07:49:14,VS Code,Software Development,2,1118
2026-03-03,08:07:52,VS Code,Software Development,2,1325
2026-03-03,08:29:58,VS Code,Software Development,2,534
2026-03-03,19:45:01,VS Code,Software Development,2,1460
2026-03-03,20:09:21,VS Code,Software Development,2,747
2026-03-03,20:21:49,slack.com,Communication,0,425
2026-03-03,20:28:55,github.com,Software Development,2,362
2026-03-03,20:34:57,terminal,Software Development,2,846
2026-03-03,20:49:04,slack.com,Communication,0,1213
2026-03-03,21:09:17,github.com,Software Development,2,121
2026-03-03,21:11:18,youtube.com,Entertainment,-2,62
2026-03-03,21:12:21,youtube.com,Entertainment,-2,268
2026-03-03,21:16:49,youtube.com,Entertainment,-2,204
2026-03-03,21:20:14,slack.com,Communication,0,211
2026-03-03,21:23:45,VS Code,Software Development,2,206
2026-03-03,21:27:12,stackoverflow.com,Reference & Learning,1,279
2026-03-03,21:31:51,docs.google.com,Reference & Learning,1,98
2026-03-03,21:33:29,mail.google.com,Communication,0,81
2026-03-03,21:34:51,VS Code,Software Development,2,160
2026-03-03,21:37:32,stackoverflow.com,Reference & Learning,1,116
2026-03-03,21:39:28,stackoverflow.com,Reference & Learning,1,267
2026-03-03,21:43:56,github.com,Software Development,2,96
2026-03-03,21:45:33,slack.com,Communication,0,202
2026-03-03,21:48:55,VS Code,Software Development,2,194
2026-03-03,21:52:10,VS Code,Software Development,2,67
2026-03-03,21:53:17,docs.google.com,Reference & Learning,1,277
2026-03-03,21:57:55,docs.google.com,Reference & Learning,1,132
2026-03-03,22:00:08,twitter.com,Social Media,-2,194
2026-03-03,22:03:23,VS Code,Software Development,2,138
2026-03-03,22:05:41,twitter.com,Social Media,-2,233
2026-03-03,22:09:35,VS Code,Software Development,2,248
2026-03-03,22:13:43,stackoverflow.com,Reference & Learning,1,223
2026-03-03,22:17:26,VS Code,Software Development,2,32
2026-03-03,22:17:59,stackoverflow.com,Reference & Learning,1,131
2026-03-03,22:20:11,VS Code,Software Development,2,304
2026-03-03,22:25:15,mail.google.com,Communication,0,192
2026-03-03,22:28:28,youtube.com,Entertainment,-2,114
2026-03-03,22:30:23,stackoverflow.com,Reference & Learning,1,162
2026-03-03,22:33:06,mail.google.com,Communication,0,242
2026-03-03,22:37:08,stackoverflow.com,Reference & Learning,1,67
2026-03-03,22:38:16,youtube.com,Entertainment,-2,62
2026-03-03,22:39:18,stackoverflow.com,Reference & Learning,1,326
2026-03-03,22:44:45,terminal,Software Development,2,174
2026-03-03,22:47:39,stackoverflow.com,Reference & Learning,1,325
2026-03-03,22:53:05,twitter.com,Social Media,-2,265
2026-03-03,22:57:30,github.com,Software Development,2,155
2026-03-03,23:00:06,terminal,Software Development,2,82
2026-03-03,23:01:28,VS Code,Software Development,2,217
2026-03-03,23:05:05,docs.google.com,Reference & Learning,1,264
2026-03-03,23:09:30,twitter.com,Social Media,-2,184
2026-03-03,23:12:34,slack.com,Communication,0,273
2026-03-03,23:17:07,slack.com,Communication,0,285
2026-03-03,23:21:52,twitter.com,Social Media,-2,140
2026-03-03,23:24:13,twitter.com,Social Media,-2,278
2026-03-03,23:28:51,slack.com,Communication,0,258
2026-03-03,23:33:10,youtube.com,Entertainment,-2,99
2026-03-03,23:34:50,twitter.com,Social Media,-2,318
2026-03-03,23:40:08,VS Code,Software Development,2,159
2026-03-03,23:42:48,docs.google.com,Reference & Learning,1,169
2026-03-03,23:45:38,youtube.com,Entertainment,-2,285
2026-03-03,23:50:23,mail.google.com,Communication,0,218
2026-03-03,23:54:01,github.com,Software Development,2,117
2026-03-03,23:55:58,youtube.com,Entertainment,-2,185
2026-03-03,23:59:04,twitter.com,Social Media,-2,256
2026-03-04,00:03:20,github.com,Software Development,2,258
2026-03-04,00:07:39,slack.com,Communication,0,228
2026-03-04,00:11:27,youtube.com,Entertainment,-2,99
2026-03-04,00:13:07,stackoverflow.com,Reference & Learning,1,173
2026-03-04,00:16:00,mail.google.com,Communication,0,318
2026-03-04,00:21:18,terminal,Software Development,2,226
2026-03-04,00:25:05,terminal,Software Development,2,159
2026-03-04,00:27:45,terminal,Software Development,2,141
2026-03-04,00:30:07,slack.com,Communication,0,319
2026-03-04,00:35:26,slack.com,Communication,0,95
2026-03-04,00:37:01,VS Code,Software Development,2,37
2026-03-04,00:37:38,terminal,Software Development,2,208
2026-03-04,00:41:07,github.com,Software Development,2,215
2026-03-04,00:44:42,docs.google.com,Reference & Learning,1,30
2026-03-04,00:45:13,youtube.com,Entertainment,-2,205
2026-03-04,00:48:39,youtube.com,Entertainment,-2,101
2026-03-04,00:50:21,mail.google.com,Communication,0,96
2026-03-04,00:51:57,slack.com,Communication,0,160
2026-03-04,00:54:37,slack.com,Communication,0,244
2026-03-04,00:58:42,VS Code,Software Development,2,118
2026-03-04,01:00:41,slack.com,Communication,0,81
2026-03-04,01:02:02,slack.com,Communication,0,249
2026-03-04,01:06:11,stackoverflow.com,Reference & Learning,1,49
2026-03-04,01:07:00,VS Code,Software Development,2,191
2026-03-04,01:10:12,mail.google.com,Communication,0,311
2026-03-04,01:15:24,slack.com,Communication,0,176
2026-03-04,01:18:20,mail.google.com,Communication,0,138
2026-03-04,01:20:38,terminal,Software Development,2,643
2026-03-04,01:31:21,github.com,Software Development,2,969
2026-03-04,01:47:31,VS Code,Software Development,2,842
2026-03-04,02:01:33,VS Code,Software Development,2,337
2026-03-04,02:07:11,github.com,Software Development,2,771
2026-03-04,02:20:03,VS Code,Software Development,2,450
2026-03-04,02:27:33,VS Code,Software Development,2,898
2026-03-04,02:42:32,VS Code,Software Development,2,582
2026-03-04,02:52:15,VS Code,Software Development,2,1076
2026-03-04,03:10:11,VS Code,Software Development,2,820
2026-03-04,03:23:52,github.com,Software Development,2,794
2026-03-04,03:37:06,VS Code,Software Development,2,569
2026-03-04,03:46:35,VS Code,Software Development,2,1238
2026-03-04,04:07:14,VS Code,Software Development,2,713
2026-03-04,04:19:07,VS Code,Software Development,2,1164
2026-03-04,04:38:31,VS Code,Software Development,2,581
2026-03-04,04:48:13,youtube.com,Entertainment,-2,523
2026-03-04,04:56:57,terminal,Software Development,2,1466
2026-03-04,05:21:23,VS Code,Software Development,2,1036
2026-03-04,05:38:40,VS Code,Software Development,2,939
2026-03-04,05:54:20,VS Code,Software Development,2,1415
2026-03-04,06:17:56,VS Code,Software Development,2,611
2026-03-04,06:28:07,terminal,Software Development,2,525
2026-03-04,06:36:53,VS Code,Software Development,2,999
2026-03-04,06:53:32,VS Code,Software Development,2,1015
2026-03-04,07:10:28,slack.com,Communication,0,652
2026-03-04,07:21:20,VS Code,Software Development,2,1142
2026-03-04,07:40:23,VS Code,Software Development,2,1237
2026-03-04,08:01:00,VS Code,Software Development,2,870
2026-03-04,08:15:30,VS Code,Software Development,2,1485
2026-03-04,08:40:16,VS Code,Software Development,2,1220
2026-03-04,09:00:37,slack.com,Communication,0,1497
2026-03-04,09:25:34,stackoverflow.com,Reference & Learning,1,1153
2026-03-04,23:49:27,VS Code,Software Development,2,458
2026-03-04,23:57:06,github.com,Software Development,2,795
2026-03-05,00:10:22,VS Code,Software Development,2,1221
2026-03-05,00:30:43,VS Code,Software Development,2,1143
2026-03-05,00:49:46,stackoverflow.com,Reference & Learning,1,1472
2026-03-05,01:14:19,VS Code,Software Development,2,764
2026-03-05,01:27:03,VS Code,Software Development,2,1073
2026-03-05,01:44:57,VS Code,Software Development,2,1147
2026-03-05,02:04:04,VS Code,Software Development,2,1494
2026-03-05,02:28:59,github.com,Software Development,2,1159
2026-03-05,02:48:18,VS Code,Software Development,2,1209
2026-03-05,03:08:27,terminal,Software Development,2,1461
2026-03-05,10:45:23,VS Code,Software Development,2,1437
2026-03-05,11:09:20,VS Code,Software Development,2,798
2026-03-05,11:22:38,VS Code,Software Development,2,1383
2026-03-05,11:45:42,VS Code,Software Development,2,370
2026-03-05,11:51:53,stackoverflow.com,Reference & Learning,1,420
2026-03-05,11:58:53,VS Code,Software Development,2,401
2026-03-05,12:05:34,VS Code,Software Development,2,1380
2026-03-05,12:28:35,VS Code,Software Development,2,1396
2026-03-05,12:51:51,VS Code,Software Development,2,1127
2026-03-05,13:10:39,github.com,Software Development,2,1343
2026-03-05,13:33:02,youtube.com,Entertainment,-2,677
2026-03-05,13:44:19,VS Code,Software Development,2,1323
2026-03-05,14:06:22,mail.google.com,Communication,0,227
2026-03-05,14:10:10,github.com,Software Development,2,200
2026-03-05,14:13:30,terminal,Software Development,2,275
2026-03-05,14:18:06,slack.com,Communication,0,213
2026-03-05,14:21:40,terminal,Software Development,2,68
2026-03-05,14:22:48,twitter.com,Social Media,-2,266
2026-03-05,14:27:14,terminal,Software Development,2,328
2026-03-05,14:32:43,stackoverflow.com,Reference & Learning,1,99
2026-03-05,14:34:23,VS Code,Software Development,2,265
2026-03-05,14:38:49,github.com,Software Development,2,122
2026-03-05,14:40:51,docs.google.com,Reference & Learning,1,63
2026-03-05,14:41:55,youtube.com,Entertainment,-2,139
2026-03-05,14:44:14,youtube.com,Entertainment,-2,71
2026-03-05,14:45:26,VS Code,Software Development,2,168
2026-03-05,14:48:14,stackoverflow.com,Reference & Learning,1,58
2026-03-05,14:49:13,twitter.com,Social Media,-2,325
2026-03-05,14:54:39,mail.google.com,Communication,0,82
2026-03-05,14:56:01,docs.google.com,Reference & Learning,1,64
